Agency Name,Agency ID - NCES Assigned [District] Latest available year,Total Number Operational Charter Schools [Public School] 2021-22,Total Number Operational Charter Schools [Public School] 2020-21,Total Number Operational Charter Schools [Public School] 2019-20,Total Number Operational Charter Schools [Public School] 2018-19,Total Number Operational Charter Schools [Public School] 2017-18,Total Number Operational Charter Schools [Public School] 2016-17,Total Number Operational Charter Schools [Public School] 2015-16,Total Number Operational Charter Schools [Public School] 2014-15,Total Number Operational Charter Schools [Public School] 2013-14,Total Number Operational Charter Schools [Public School] 2012-13,Total Number Operational Charter Schools [Public School] 2011-12,Total Number Operational Charter Schools [Public School] 2010-11,Total Number Operational Schools [Public School] 2021-22,Total Number Operational Schools [Public School] 2020-21,Total Number Operational Schools [Public School] 2019-20,Total Number Operational Schools [Public School] 2018-19,Total Number Operational Schools [Public School] 2017-18,Total Number Operational Schools [Public School] 2016-17,Total Number Operational Schools [Public School] 2015-16,Total Number Operational Schools [Public School] 2014-15,Total Number Operational Schools [Public School] 2013-14,Total Number Operational Schools [Public School] 2012-13,Total Number Operational Schools [Public School] 2011-12,Total Number Operational Schools [Public School] 2010-11,Total Students All Grades (Excludes AE) [District] 2021-22,Total Students All Grades (Excludes AE) [District] 2020-21,Total Students All Grades (Excludes AE) [District] 2019-20,Total Students All Grades (Excludes AE) [District] 2018-19,Total Students All Grades (Excludes AE) [District] 2017-18,Total Students All Grades (Excludes AE) [District] 2016-17,Total Students All Grades (Excludes AE) [District] 2015-16,Total Students All Grades (Excludes AE) [District] 2014-15,Total Students All Grades (Excludes AE) [District] 2013-14,Total Students All Grades (Excludes AE) [District] 2012-13,Total Students All Grades (Excludes AE) [District] 2011-12,Total Students All Grades (Excludes AE) [District] 2010-11,Total Revenue (TOTALREV) [District Finance] 2021-22,Total Revenue (TOTALREV) [District Finance] 2020-21,Total Revenue (TOTALREV) [District Finance] 2019-20,Total Revenue (TOTALREV) [District Finance] 2018-19,Total Revenue (TOTALREV) [District Finance] 2017-18,Total Revenue (TOTALREV) [District Finance] 2016-17,Total Revenue (TOTALREV) [District Finance] 2015-16,Total Revenue (TOTALREV) [District Finance] 2014-15,Total Revenue (TOTALREV) [District Finance] 2013-14,Total Revenue (TOTALREV) [District Finance] 2012-13,Total Revenue (TOTALREV) [District Finance] 2011-12,Total Revenue (TOTALREV) [District Finance] 2010-11,Total Revenue - Local Sources (TLOCREV) [District Finance] 2021-22,Total Revenue - Local Sources (TLOCREV) [District Finance] 2020-21,Total Revenue - Local Sources (TLOCREV) [District Finance] 2019-20,Total Revenue - Local Sources (TLOCREV) [District Finance] 2018-19,Total Revenue - Local Sources (TLOCREV) [District Finance] 2017-18,Total Revenue - Local Sources (TLOCREV) [District Finance] 2016-17,Total Revenue - Local Sources (TLOCREV) [District Finance] 2015-16,Total Revenue - Local Sources (TLOCREV) [District Finance] 2014-15,Total Revenue - Local Sources (TLOCREV) [District Finance] 2013-14,Total Revenue - Local Sources (TLOCREV) [District Finance] 2012-13,Total Revenue - Local Sources (TLOCREV) [District Finance] 2011-12,Total Revenue - Local Sources (TLOCREV) [District Finance] 2010-11,Total Revenue - State Sources (TSTREV) [District Finance] 2021-22,Total Revenue - State Sources (TSTREV) [District Finance] 2020-21,Total Revenue - State Sources (TSTREV) [District Finance] 2019-20,Total Revenue - State Sources (TSTREV) [District Finance] 2018-19,Total Revenue - State Sources (TSTREV) [District Finance] 2017-18,Total Revenue - State Sources (TSTREV) [District Finance] 2016-17,Total Revenue - State Sources (TSTREV) [District Finance] 2015-16,Total Revenue - State Sources (TSTREV) [District Finance] 2014-15,Total Revenue - State Sources (TSTREV) [District Finance] 2013-14,Total Revenue - State Sources (TSTREV) [District Finance] 2012-13,Total Revenue - State Sources (TSTREV) [District Finance] 2011-12,Total Revenue - State Sources (TSTREV) [District Finance] 2010-11,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2021-22,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2020-21,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2019-20,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2018-19,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2017-18,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2016-17,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2015-16,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2014-15,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2013-14,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2012-13,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2011-12,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2010-11,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2021-22,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2020-21,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2019-20,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2018-19,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2017-18,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2016-17,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2015-16,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2014-15,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2013-14,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2012-13,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2011-12,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2010-11,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2021-22,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2020-21,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2019-20,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2018-19,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2016-17,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2015-16,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2014-15,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2013-14,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2012-13,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2011-12,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2010-11,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2021-22,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2020-21,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2019-20,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2018-19,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2016-17,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2015-16,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2014-15,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2013-14,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2012-13,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2011-12,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2010-11,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2021-22,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2020-21,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2019-20,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2018-19,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2016-17,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2015-16,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2014-15,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2013-14,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2012-13,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2011-12,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2010-11,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2021-22,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2020-21,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2019-20,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2018-19,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2016-17,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2015-16,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2014-15,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2013-14,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2012-13,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2011-12,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2010-11
ATHENA-WESTON SD 29RJ,4101660,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,604,549,584,584,575,581,551,586,567,567,520,535,10340000,10014000,8704000,8294000,11166000,8172000,6734000,6573000,6535000,5845000,5552000,5593000,2350000,2198000,2396000,2261000,2263000,2100000,1883000,1813000,2121000,1856000,1719000,1665000,7206000,6989000,5667000,5414000,8362000,5583000,4331000,4228000,3973000,3451000,3363000,3190000,784000,827000,641000,619000,541000,489000,520000,532000,441000,538000,470000,738000,6008000,4953000,4680000,4422000,4145000,3775000,4342000,4364000,4234000,3668000,3449000,3411000,17119,18240,14904,14202,19419,14065,12221,11217,11526,10309,10677,10454,3891,4004,4103,3872,3936,3614,3417,3094,3741,3273,3306,3112,11930,12730,9704,9271,14543,9609,7860,7215,7007,6086,6467,5963,1298,1506,1098,1060,941,842,944,908,778,949,904,1379
BAKER SD 5J,4101710,2,3,2,2,2,2,2,2,2,2,2,2,11,12,9,9,9,9,9,9,9,9,9,9,4527,4669,4089,3825,3329,2944,2620,2398,2224,2166,2095,2096,66629000,56247000,48076000,43190000,38072000,29907000,26585000,23985000,20750000,18877000,17903000,18610000,12924000,10801000,9956000,8738000,7948000,7574000,6556000,6053000,5786000,5641000,5575000,5642000,47940000,41899000,35303000,32270000,28012000,20434000,17766000,15902000,13342000,11514000,11178000,10523000,5765000,3547000,2817000,2182000,2112000,1899000,2263000,2030000,1622000,1722000,1150000,2445000,14161000,13261000,12813000,12066000,11482000,10888000,10718000,10412000,10063000,9427000,9086000,9358000,14718,12047,11757,11292,11436,10159,10147,10002,9330,8715,8546,8879,2855,2313,2435,2284,2388,2573,2502,2524,2602,2604,2661,2692,10590,8974,8634,8437,8415,6941,6781,6631,5999,5316,5336,5021,1273,760,689,570,634,645,864,847,729,795,549,1167
BANDON SD 54,4101800,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,613,634,676,698,697,723,761,723,732,716,748,745,14404000,10841000,11930000,10582000,10957000,9522000,8767000,8280000,8476000,7600000,7797000,7675000,5338000,4829000,5603000,4756000,4463000,4221000,4135000,4057000,4148000,3689000,3824000,3726000,6714000,4708000,5591000,5000000,5756000,4526000,3768000,3470000,3583000,3067000,3138000,2770000,2352000,1304000,736000,826000,738000,775000,864000,753000,745000,844000,835000,1179000,5993000,5801000,5498000,5241000,4961000,4852000,4597000,4507000,4600000,4589000,4702000,4718000,23498,17099,17648,15160,15720,13170,11520,11452,11579,10615,10424,10302,8708,7617,8288,6814,6403,5838,5434,5611,5667,5152,5112,5001,10953,7426,8271,7163,8258,6260,4951,4799,4895,4284,4195,3718,3837,2057,1089,1183,1059,1072,1135,1041,1018,1179,1116,1583
BANKS SD 13,4101830,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,1040,1066,1147,1126,1153,1196,1110,1109,1143,1131,1145,1157,15404000,14810000,13645000,13488000,14069000,11953000,11071000,12237000,11570000,10749000,10141000,9932000,5198000,4915000,5076000,5095000,4788000,4777000,4464000,4471000,4339000,4173000,4082000,3703000,9229000,9103000,8144000,8011000,8843000,6709000,6134000,7262000,6710000,5948000,5392000,5029000,977000,792000,425000,382000,438000,467000,473000,504000,521000,628000,667000,1200000,8842000,7958000,7714000,7685000,7496000,6718000,6370000,6287000,5780000,5266000,5412000,5824000,14812,13893,11896,11979,12202,9994,9974,11034,10122,9504,8857,8584,4998,4611,4425,4525,4153,3994,4022,4032,3796,3690,3565,3201,8874,8539,7100,7115,7670,5610,5526,6548,5871,5259,4709,4347,939,743,371,339,380,390,426,454,456,555,583,1037
BEAVERTON SD 48J,4101920,2,2,2,2,2,2,2,2,2,2,1,1,56,55,55,55,55,53,53,53,53,53,56,56,39253,39594,41291,41070,40950,40889,40664,39941,39625,39691,39736,38902,710389000,634244000,601518000,588802000,562125000,506259000,491107000,477429000,440794000,383894000,385781000,384571000,299672000,279054000,278502000,289012000,263463000,237896000,229151000,230018000,213523000,181040000,178625000,175494000,348415000,319547000,300639000,273870000,273744000,243416000,237574000,222399000,204829000,177953000,182189000,165129000,62302000,35643000,22377000,25920000,24918000,24947000,24382000,25012000,22442000,24901000,24967000,43948000,364731000,319553000,307286000,315301000,304785000,282711000,268613000,248947000,224726000,205023000,216843000,207375000,18098,16019,14568,14348,13727,12381,12077,11962,11124,9672,9709,9886,7634,7048,6745,7043,6434,5818,5635,5763,5389,4561,4495,4511,8876,8071,7281,6674,6685,5953,5842,5572,5169,4483,4585,4245,1587,900,542,632,608,610,600,627,566,627,628,1130
BEND-LAPINE ADMINISTRATIVE SD 1,4101980,2,2,2,2,2,1,1,1,1,1,1,1,35,35,35,34,32,31,31,28,28,28,28,28,17421,17543,18651,18390,18326,17984,17517,17123,16834,16586,16437,16173,287302000,275436000,259264000,249480000,239449000,208568000,202161000,189079000,176328000,161616000,162733000,163401000,143643000,135269000,140936000,137582000,129975000,110974000,103910000,99033000,93029000,87945000,88593000,90569000,121161000,115966000,107665000,101165000,97036000,86094000,85964000,77342000,71169000,60668000,61067000,54056000,22498000,24201000,10663000,10733000,12438000,11500000,12287000,12704000,12130000,13003000,13073000,18776000,135426000,128368000,119246000,114688000,110666000,102622000,100981000,96243000,89613000,81985000,78559000,77717000,16492,15701,13901,13570,13066,11597,11541,11042,10475,9744,9900,10103,8245,7711,7556,7483,7092,6171,5932,5784,5526,5302,5390,5600,6955,6610,5773,5503,5295,4787,4907,4517,4228,3658,3715,3342,1291,1380,572,584,679,639,701,742,721,784,795,1161
BETHEL SD 52,4102040,0,0,0,0,0,0,0,0,0,1,1,1,11,11,11,11,11,11,11,11,11,12,12,12,5279,5310,5560,5633,5629,5648,5681,5659,5669,5930,6072,5818,91244000,83012000,75080000,74657000,68881000,63413000,64731000,61282000,58023000,53363000,55193000,55256000,28210000,27023000,26650000,26510000,22660000,21431000,21234000,21042000,19334000,17501000,18564000,18940000,48921000,46166000,42703000,41543000,39881000,35746000,37146000,34544000,33490000,30477000,31262000,28455000,14113000,9823000,5727000,6604000,6340000,6236000,6351000,5696000,5199000,5385000,5367000,7861000,47869000,42918000,38821000,38703000,34735000,34184000,34114000,31433000,27533000,25887000,29291000,29323000,17284,15633,13504,13254,12237,11228,11394,10829,10235,8999,9090,9497,5344,5089,4793,4706,4026,3794,3738,3718,3410,2951,3057,3255,9267,8694,7680,7375,7085,6329,6539,6104,5908,5139,5149,4891,2673,1850,1030,1172,1126,1104,1118,1007,917,908,884,1351
BLACHLY SD 90,4102160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,302,217,228,234,227,252,255,234,251,217,205,149,6136000,5471000,6517000,4050000,3875000,3623000,3475000,3427000,3245000,2908000,2471000,2520000,439000,423000,506000,447000,440000,428000,384000,386000,347000,351000,376000,420000,5121000,4523000,5753000,3374000,3176000,2954000,2771000,2734000,2622000,2294000,1853000,1615000,576000,525000,258000,229000,259000,241000,320000,307000,276000,263000,242000,485000,2701000,1994000,2124000,2018000,2109000,1952000,1818000,1884000,1682000,1471000,1454000,1331000,20318,25212,28583,17308,17070,14377,13627,14645,12928,13401,12054,16913,1454,1949,2219,1910,1938,1698,1506,1650,1382,1618,1834,2819,16957,20843,25232,14419,13991,11722,10867,11684,10446,10571,9039,10839,1907,2419,1132,979,1141,956,1255,1312,1100,1212,1180,3255
BLACK BUTTE SD 41,4102190,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,20,24,28,31,39,32,17,35,25,30,31,21,802000,833000,573000,553000,683000,496000,447000,489000,516000,446000,474000,475000,418000,349000,346000,328000,312000,294000,275000,275000,268000,299000,267000,255000,330000,316000,222000,206000,370000,157000,155000,206000,230000,123000,200000,156000,54000,168000,5000,19000,1000,45000,17000,8000,18000,24000,7000,64000,371000,352000,300000,236000,220000,219000,236000,284000,322000,313000,307000,267000,40100,34708,20464,17839,17513,15500,26294,13971,20640,14867,15290,22619,20900,14542,12357,10581,8000,9188,16176,7857,10720,9967,8613,12143,16500,13167,7929,6645,9487,4906,9118,5886,9200,4100,6452,7429,2700,7000,179,613,26,1406,1000,229,720,800,226,3048
BROOKINGS-HARBOR SD 17C,4102310,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,1414,1402,1541,1557,1589,1605,1650,1571,1607,1590,1622,1630,22573000,23277000,20875000,22078000,21267000,18545000,17832000,17324000,15720000,15124000,15145000,14644000,7904000,8400000,7595000,8512000,8191000,7816000,7625000,7434000,7175000,6964000,6840000,6733000,11475000,11712000,11122000,11445000,11028000,9113000,8023000,7746000,6907000,5975000,6318000,5623000,3194000,3165000,2158000,2121000,2048000,1616000,2184000,2144000,1638000,2185000,1987000,2288000,10229000,10428000,10532000,10121000,10012000,9623000,9017000,8766000,8662000,8653000,8083000,8190000,15964,16603,13546,14180,13384,11555,10807,11027,9782,9512,9337,8984,5590,5991,4929,5467,5155,4870,4621,4732,4465,4380,4217,4131,8115,8354,7217,7351,6940,5678,4862,4931,4298,3758,3895,3450,2259,2257,1400,1362,1289,1007,1324,1365,1019,1374,1225,1404
BURNT RIVER SD 30J,4101740,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,23,30,42,62,38,34,33,41,33,31,30,35,1423000,1496000,1729000,1668000,1461000,1407000,1010000,1072000,1076000,1525000,877000,951000,397000,373000,397000,388000,368000,406000,368000,337000,305000,287000,266000,294000,948000,982000,1279000,1218000,1031000,928000,607000,691000,697000,1176000,572000,566000,78000,141000,53000,62000,62000,73000,35000,44000,74000,62000,39000,91000,488000,510000,522000,513000,460000,507000,412000,380000,418000,358000,316000,360000,61870,49867,41167,26903,38447,41382,30606,26146,32606,49194,29233,27171,17261,12433,9452,6258,9684,11941,11152,8220,9242,9258,8867,8400,41217,32733,30452,19645,27132,27294,18394,16854,21121,37935,19067,16171,3391,4700,1262,1000,1632,2147,1061,1073,2242,2000,1300,2600
BUTTE FALLS SD 91,4102580,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,187,232,228,218,235,189,146,143,140,146,127,163,6535000,4477000,4032000,4329000,4499000,3097000,2665000,2473000,2306000,3400000,2143000,2257000,718000,651000,670000,630000,611000,548000,512000,528000,515000,454000,488000,487000,5195000,3370000,3145000,3509000,3647000,2277000,1699000,1679000,1609000,2772000,1440000,1442000,622000,456000,217000,190000,241000,272000,454000,266000,182000,174000,215000,328000,2494000,2337000,2397000,2172000,1926000,1541000,1582000,1464000,1376000,1097000,1231000,1271000,34947,19297,17684,19858,19145,16386,18253,17294,16471,23288,16874,13847,3840,2806,2939,2890,2600,2899,3507,3692,3679,3110,3843,2988,27781,14526,13794,16096,15519,12048,11637,11741,11493,18986,11339,8847,3326,1966,952,872,1026,1439,3110,1860,1300,1192,1693,2012
CAMAS VALLEY SD 21J,4102610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,226,216,219,217,196,187,203,190,164,161,146,4941000,6816000,4081000,3539000,3745000,3081000,2890000,2870000,2514000,2050000,2063000,1814000,519000,406000,494000,497000,541000,450000,374000,382000,366000,355000,404000,295000,3902000,5933000,3315000,2777000,2847000,2430000,2249000,2231000,1922000,1521000,1510000,1263000,520000,477000,272000,265000,357000,201000,267000,257000,226000,174000,149000,256000,2428000,2119000,1965000,1834000,1860000,1587000,1457000,1361000,1248000,1051000,1085000,1067000,21960,30159,18894,16160,17258,15719,15455,14138,13232,12500,12814,12425,2307,1796,2287,2269,2493,2296,2000,1882,1926,2165,2509,2021,17342,26252,15347,12680,13120,12398,12027,10990,10116,9274,9379,8651,2311,2111,1259,1210,1645,1026,1428,1266,1189,1061,925,1753
CANBY SD 86,4102640,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,9,4161,4209,4668,4756,4714,4765,4688,4736,4805,4861,4812,4910,75629000,69931000,63935000,63321000,63295000,58335000,56941000,52801000,50984000,47232000,48039000,48995000,28503000,25302000,24261000,25746000,24569000,23282000,22653000,20506000,20243000,19561000,18490000,18680000,38970000,37907000,36392000,34138000,35273000,31659000,30851000,28862000,27397000,24106000,26290000,24756000,8156000,6722000,3282000,3437000,3453000,3394000,3437000,3433000,3344000,3565000,3259000,5559000,37498000,33823000,32684000,31569000,31273000,30479000,28226000,25376000,24500000,24447000,24859000,25385000,18176,16615,13696,13453,13427,12242,12146,11241,10611,9717,9983,9979,6850,6011,5197,5470,5212,4886,4832,4366,4213,4024,3842,3804,9366,9006,7796,7253,7483,6644,6581,6145,5702,4959,5463,5042,1960,1597,703,730,732,712,733,731,696,733,677,1132
CASCADE SD 5,4102780,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,5,5,5,5,5,5,6,2563,2464,2520,2381,2329,2373,2287,2234,2228,2240,2234,2234,37581000,35100000,33607000,30370000,29686000,27031000,25055000,24192000,23194000,21582000,21475000,21215000,9987000,9128000,9563000,9921000,9235000,8825000,8026000,8079000,7877000,7586000,7308000,7041000,23640000,22735000,22286000,18707000,18844000,16648000,15417000,14365000,13697000,12298000,12265000,11450000,3954000,3237000,1758000,1742000,1607000,1558000,1612000,1748000,1620000,1698000,1902000,2724000,20408000,18779000,17687000,16265000,15223000,13872000,13076000,12574000,11814000,11011000,10625000,11504000,14663,14245,13336,12820,12746,11391,10955,10878,10410,9635,9613,9496,3897,3705,3795,4188,3965,3719,3509,3633,3535,3387,3271,3152,9224,9227,8844,7897,8091,7016,6741,6459,6148,5490,5490,5125,1543,1314,698,735,690,657,705,786,727,758,851,1219
CENTENNIAL SD 28J,4102800,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,10,10,10,10,10,10,10,10,10,5528,5731,6095,6150,6213,6272,6350,6296,6272,6167,6396,6540,116158000,89832000,85778000,82183000,80982000,72312000,73604000,70031000,64889000,59848000,63142000,64533000,32177000,21202000,20332000,20677000,20034000,18418000,17864000,17102000,15929000,15288000,17158000,17715000,69454000,59757000,57694000,53502000,53414000,47139000,48864000,46152000,42785000,38299000,39510000,37005000,14527000,8873000,7752000,8004000,7534000,6755000,6876000,6777000,6175000,6261000,6474000,9813000,46364000,44513000,45046000,43137000,42153000,39348000,38456000,36968000,34914000,33505000,32035000,32881000,21013,15675,14074,13363,13034,11529,11591,11123,10346,9705,9872,9867,5821,3700,3336,3362,3225,2937,2813,2716,2540,2479,2683,2709,12564,10427,9466,8700,8597,7516,7695,7330,6822,6210,6177,5658,2628,1548,1272,1301,1213,1077,1083,1076,985,1015,1012,1500
CENTRAL CURRY SD 1,4105760,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,422,436,483,488,474,484,492,486,469,503,523,555,7812000,7714000,6937000,8290000,7622000,7456000,6609000,6228000,6000000,5783000,6383000,6195000,4191000,4119000,4015000,3985000,3816000,3657000,3684000,3536000,3552000,3505000,3697000,3393000,2827000,2589000,2261000,3721000,3262000,3318000,2276000,2059000,1873000,1537000,2013000,1725000,794000,1006000,661000,584000,544000,481000,649000,633000,575000,741000,673000,1077000,3756000,3582000,3425000,3411000,3247000,3164000,3131000,2976000,3025000,3190000,3281000,3736000,18512,17693,14362,16988,16080,15405,13433,12815,12793,11497,12205,11162,9931,9447,8313,8166,8051,7556,7488,7276,7574,6968,7069,6114,6699,5938,4681,7625,6882,6855,4626,4237,3994,3056,3849,3108,1882,2307,1369,1197,1148,994,1319,1302,1226,1473,1287,1941
CENTRAL LINN SD 552,4102910,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,2,2,2,2,2,2,552,576,642,659,648,652,638,649,705,672,678,722,10816000,12251000,9516000,8641000,8664000,7853000,7505000,8152000,7503000,6929000,6762000,6660000,4079000,3645000,3657000,3735000,3863000,3452000,3367000,3246000,3134000,3111000,2936000,3118000,5238000,7154000,5133000,4155000,4071000,3621000,3293000,3844000,3544000,3056000,3208000,2647000,1499000,1452000,726000,751000,730000,780000,845000,1062000,825000,762000,618000,895000,5200000,4719000,5138000,4926000,4682000,4505000,4469000,4328000,4031000,3392000,3514000,3667000,19594,21269,14822,13112,13370,12044,11763,12561,10643,10311,9973,9224,7389,6328,5696,5668,5961,5294,5277,5002,4445,4629,4330,4319,9489,12420,7995,6305,6282,5554,5161,5923,5027,4548,4732,3666,2716,2521,1131,1140,1127,1196,1324,1636,1170,1134,912,1240
CENTRAL POINT SD 6,4102940,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,11,4713,4730,4863,4846,4769,4635,4609,4459,4486,4497,4574,4559,73110000,66555000,65913000,56641000,54848000,49681000,47648000,44363000,43522000,39289000,41197000,39770000,19624000,19378000,19871000,17839000,17248000,15674000,14848000,14510000,15547000,14189000,14803000,13840000,45218000,40012000,42088000,34869000,33917000,30424000,29333000,26619000,25069000,22026000,23045000,21976000,8268000,7165000,3954000,3933000,3683000,3583000,3467000,3234000,2906000,3074000,3349000,3954000,37829000,35446000,35522000,33059000,31528000,27857000,26269000,25251000,24607000,23084000,22297000,22356000,15512,14071,13554,11691,11501,10719,10338,9949,9702,8737,9007,8723,4164,4097,4086,3682,3617,3382,3222,3254,3466,3155,3236,3036,9594,8459,8655,7197,7112,6564,6364,5970,5588,4898,5038,4820,1754,1515,813,812,772,773,752,725,648,684,732,867
CENTRAL SD 13J,4102840,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,6,6,6,3157,3132,3320,3232,3289,3315,3255,3114,3061,2893,2996,2928,55183000,47528000,44951000,44396000,41772000,40136000,38945000,37763000,33555000,30304000,30185000,30515000,14068000,12396000,13059000,12643000,11610000,12166000,11342000,11681000,10421000,10056000,10103000,9424000,34607000,31143000,28690000,28319000,26957000,24681000,24529000,22920000,20450000,17666000,17579000,17501000,6508000,3989000,3202000,3434000,3205000,3289000,3074000,3162000,2684000,2582000,2503000,3590000,27283000,24090000,24269000,23228000,21890000,21000000,19621000,18733000,17132000,15739000,15900000,15165000,17480,15175,13539,13753,12701,12107,11965,12127,10962,10475,10075,10422,4456,3958,3933,3917,3530,3670,3484,3751,3404,3476,3372,3219,10962,9943,8642,8773,8196,7445,7536,7360,6681,6106,5867,5977,2061,1274,964,1064,974,992,944,1015,877,892,835,1226
