agency_name,agency_id_nces_assigned_district_latest_available_year,school_year,year,total_students_all_grades_excludes_ae_district,total_revenue_totalrev_district_finance,total_revenue_local_sources_tlocrev_district_finance,total_revenue_state_sources_tstrev_district_finance,total_revenue_federal_sources_tfedrev_district_finance,total_revenue_totalrev_per_pupil_v33_district_finance,total_revenue_local_sources_tlocrev_per_pupil_v33_district_finance,total_revenue_state_sources_tstrev_per_pupil_v33_district_finance,total_revenue_federal_sources_tfedrev_per_pupil_v33_district_finance,total_current_expenditures_instruction_tcurinst_district_finance,agency_type,urban_centric_locale,est_population_total,est_population_5_17,est_population_5_17_poverty,share_child_poverty,CEP_treat,first_treat_year,All_sites
SCIO SD 95,4111040,2016-2017,2016,785,8584000,1945000,6091000,548000,10935,2478,7759,698,3912000,Regular local school district,"Rural, distant",4163,749,81,0.1081441922563418,0,NA,0
SCIO SD 95,4111040,2015-2016,2015,751,13829000,1676000,11418000,735000,18414,2232,15204,979,5251000,Regular local school district,"Rural, distant",4085,742,94,0.12668463611859837,0,NA,0
SCIO SD 95,4111040,2014-2015,2014,4330,35177000,1786000,32591000,800000,8124,412,7527,185,6516000,Regular local school district,"Rural, distant",4045,738,114,0.15447154471544716,0,NA,0
SCIO SD 95,4111040,2013-2014,2013,4163,32724000,2834000,29153000,737000,7861,681,7003,177,7778000,Regular local school district,"Rural, distant",4025,744,86,0.11559139784946236,0,NA,0
SCIO SD 95,4111040,2012-2013,2012,4025,28829000,1875000,25967000,987000,7162,466,6451,245,6025000,Regular local school district,"Rural, distant",4011,745,85,0.11409395973154363,0,NA,0
SCIO SD 95,4111040,2011-2012,2011,3618,24757000,1867000,22060000,830000,6843,516,6097,229,5036000,Regular local school district,"Rural, distant",4003,747,107,0.14323962516733602,0,NA,0
SCIO SD 95,4111040,2010-2011,2010,3099,20258000,1908000,16734000,1616000,6537,616,5400,521,3810000,Regular local school district,"Rural, distant",3962,744,110,0.1478494623655914,0,NA,0
SEASIDE SD 10,4111100,2021-2022,2021,1497,34885000,29686000,3752000,1447000,23303,19830,2506,967,13912000,Regular local school district,"Rural, fringe",14076,1713,301,0.17571511967308814,0,NA,0
SEASIDE SD 10,4111100,2020-2021,2020,1516,35249000,29177000,4017000,2055000,23251,19246,2650,1356,13178000,Regular local school district,"Rural, fringe",13473,1607,207,0.12881144990665838,0,NA,0
SEASIDE SD 10,4111100,2019-2020,2019,1622,33174000,27107000,4817000,1250000,20453,16712,2970,771,13108000,Regular local school district,"Rural, fringe",13406,1609,217,0.1348663766314481,0,NA,0
SEASIDE SD 10,4111100,2018-2019,2018,1658,27938000,26187000,481000,1270000,16850,15794,290,766,12679000,Regular local school district,"Town, remote",13247,1617,266,0.1645021645021645,0,NA,0
SEASIDE SD 10,4111100,2017-2018,2017,1595,26465000,24959000,265000,1241000,16592,15648,166,778,12455000,Regular local school district,"Town, remote",13053,1576,268,0.1700507614213198,0,NA,0
SEASIDE SD 10,4111100,2016-2017,2016,1565,19568000,16552000,1918000,1098000,12504,10576,1226,702,11517000,Regular local school district,"Town, remote",12869,1579,319,0.20202659911336288,0,NA,0
SEASIDE SD 10,4111100,2015-2016,2015,1545,19016000,15949000,1972000,1095000,12308,10323,1276,709,11066000,Regular local school district,"Town, remote",12602,1581,366,0.2314990512333966,0,NA,0
SEASIDE SD 10,4111100,2014-2015,2014,1548,18165000,15261000,1814000,1090000,11734,9859,1172,704,10671000,Regular local school district,"Town, remote",12489,1564,355,0.22698209718670076,0,NA,0
SEASIDE SD 10,4111100,2013-2014,2013,1531,17250000,15130000,1092000,1028000,11267,9882,713,671,9748000,Regular local school district,"Town, remote",12412,1559,328,0.21039127645926875,0,NA,0
SEASIDE SD 10,4111100,2012-2013,2012,1568,17202000,14576000,1521000,1105000,10971,9296,970,705,10730000,Regular local school district,"Town, remote",12430,1615,326,0.2018575851393189,0,NA,0
SEASIDE SD 10,4111100,2011-2012,2011,1504,17085000,14345000,1621000,1119000,11360,9538,1078,744,10649000,Regular local school district,"Town, remote",12381,1597,337,0.21102066374452097,0,NA,0
SEASIDE SD 10,4111100,2010-2011,2010,1440,16702000,14588000,896000,1218000,11599,10131,622,846,9668000,Regular local school district,"Town, remote",12353,1628,329,0.20208845208845208,0,NA,0
SHERIDAN SD 48J,4111220,2021-2022,2021,902,18412000,3308000,12263000,2841000,20412,3667,13595,3150,7521000,Regular local school district,"Town, distant",7968,1059,168,0.15864022662889518,0,2015,0
SHERIDAN SD 48J,4111220,2020-2021,2020,927,13643000,3148000,9120000,1375000,14717,3396,9838,1483,6158000,Regular local school district,"Town, distant",8088,1060,126,0.11886792452830189,1,2015,0
SHERIDAN SD 48J,4111220,2019-2020,2019,915,12611000,3072000,8435000,1104000,13783,3357,9219,1207,4861000,Regular local school district,"Town, distant",8040,1060,140,0.1320754716981132,1,2015,0
SHERIDAN SD 48J,4111220,2018-2019,2018,959,12803000,2938000,8658000,1207000,13350,3064,9028,1259,5223000,Regular local school district,"Town, distant",8036,1072,170,0.15858208955223882,1,2015,0
SHERIDAN SD 48J,4111220,2017-2018,2017,993,12532000,2805000,8482000,1245000,12620,2825,8542,1254,5734000,Regular local school district,"Town, distant",7938,1076,171,0.15892193308550187,1,2015,0
SHERIDAN SD 48J,4111220,2016-2017,2016,1007,12509000,2923000,8640000,946000,12422,2903,8580,939,5488000,Regular local school district,"Town, distant",7876,1082,180,0.16635859519408502,1,2015,0
SHERIDAN SD 48J,4111220,2015-2016,2015,1050,12533000,2936000,8504000,1093000,11936,2796,8099,1041,5789000,Regular local school district,"Town, distant",7695,1074,199,0.18528864059590316,1,2015,0
SHERIDAN SD 48J,4111220,2014-2015,2014,1042,11801000,2876000,7906000,1019000,11325,2760,7587,978,5787000,Regular local school district,"Town, distant",7624,1089,240,0.22038567493112948,0,2015,0
SHERIDAN SD 48J,4111220,2013-2014,2013,1071,11629000,2794000,7600000,1235000,10858,2609,7096,1153,5716000,Regular local school district,"Town, distant",7546,1084,220,0.2029520295202952,0,2015,0
SHERIDAN SD 48J,4111220,2012-2013,2012,1067,10629000,2753000,6564000,1312000,9962,2580,6152,1230,6054000,Regular local school district,"Town, distant",7510,1101,224,0.20345140781108084,0,2015,0
SHERIDAN SD 48J,4111220,2011-2012,2011,1071,10914000,2598000,6785000,1531000,10190,2426,6335,1430,5334000,Regular local school district,"Town, distant",7490,1106,224,0.20253164556962025,0,2015,0
SHERIDAN SD 48J,4111220,2010-2011,2010,1044,11930000,2744000,7344000,1842000,11427,2628,7034,1764,5440000,Regular local school district,"Town, distant",7445,1115,186,0.16681614349775784,0,2015,0
SHERMAN COUNTY SD,4111250,2021-2022,2021,248,7202000,3947000,2809000,446000,29040,15915,11327,1798,2387000,Regular local school district,"Rural, remote",1907,269,50,0.18587360594795538,0,NA,0
SHERMAN COUNTY SD,4111250,2020-2021,2020,230,6695000,3777000,2422000,496000,29109,16422,10530,2157,2347000,Regular local school district,"Rural, remote",1804,239,44,0.18410041841004185,0,NA,0
SHERMAN COUNTY SD,4111250,2019-2020,2019,267,6589000,3909000,2447000,233000,24678,14640,9165,873,2063000,Regular local school district,"Rural, remote",1783,248,44,0.1774193548387097,0,NA,0
SHERMAN COUNTY SD,4111250,2018-2019,2018,270,6172000,3818000,2117000,237000,22859,14141,7841,878,1802000,Regular local school district,"Rural, remote",1711,216,35,0.16203703703703703,0,NA,0
SHERMAN COUNTY SD,4111250,2017-2018,2017,251,6368000,4100000,2056000,212000,25371,16335,8191,845,1806000,Regular local school district,"Rural, remote",1761,246,40,0.16260162601626016,0,NA,0
SHERMAN COUNTY SD,4111250,2016-2017,2016,252,5658000,3566000,1930000,162000,22452,14151,7659,643,1647000,Regular local school district,"Rural, remote",1713,235,39,0.16595744680851063,0,NA,0
SHERMAN COUNTY SD,4111250,2015-2016,2015,244,5249000,3720000,1354000,175000,21512,15246,5549,717,1675000,Regular local school district,"Rural, remote",1683,241,43,0.17842323651452283,0,NA,0
SHERMAN COUNTY SD,4111250,2014-2015,2014,249,5518000,4006000,1341000,171000,22161,16088,5386,687,1773000,Regular local school district,"Rural, remote",1713,246,48,0.1951219512195122,0,NA,0
SHERMAN COUNTY SD,4111250,2013-2014,2013,241,5483000,3659000,1643000,181000,22751,15183,6817,751,1786000,Regular local school district,"Rural, remote",1734,256,53,0.20703125,0,NA,0
SHERMAN COUNTY SD,4111250,2012-2013,2012,246,5347000,3927000,1122000,298000,21736,15963,4561,1211,1873000,Regular local school district,"Rural, remote",1735,248,47,0.18951612903225806,0,NA,0
SHERMAN COUNTY SD,4111250,2011-2012,2011,236,4206000,3263000,673000,270000,17822,13826,2852,1144,2006000,Regular local school district,"Rural, remote",1721,259,42,0.16216216216216217,0,NA,0
SHERMAN COUNTY SD,4111250,2010-2011,2010,236,4304000,2565000,1286000,453000,18237,10869,5449,1919,2160000,Regular local school district,"Rural, remote",1774,268,47,0.17537313432835822,0,NA,0
SHERWOOD SD 88J,4111290,2021-2022,2021,4921,84892000,40238000,39476000,5178000,17251,8177,8022,1052,39580000,Regular local school district,"Suburb, large",35284,7062,287,0.04064004531294251,0,NA,0
SHERWOOD SD 88J,4111290,2020-2021,2020,4854,76558000,35663000,38219000,2676000,15772,7347,7874,551,37308000,Regular local school district,"Suburb, large",33216,6683,187,0.027981445458626367,0,NA,0
SHERWOOD SD 88J,4111290,2019-2020,2019,5273,76200000,37559000,37323000,1318000,14451,7123,7078,250,35972000,Regular local school district,"Suburb, large",33102,6699,222,0.033139274518584866,0,NA,0
SHERWOOD SD 88J,4111290,2018-2019,2018,5345,79552000,38820000,39243000,1489000,14883,7263,7342,279,34737000,Regular local school district,"Suburb, large",32895,6731,217,0.03223889466646858,0,NA,0
SHERWOOD SD 88J,4111290,2017-2018,2017,5338,71203000,35146000,34272000,1785000,13339,6584,6420,334,33390000,Regular local school district,"Suburb, large",32437,6728,224,0.03329369797859691,0,NA,0
SHERWOOD SD 88J,4111290,2016-2017,2016,5322,63142000,30781000,30626000,1735000,11864,5784,5755,326,30616000,Regular local school district,"Suburb, large",32097,6705,301,0.044891871737509324,0,NA,0
SHERWOOD SD 88J,4111290,2015-2016,2015,5306,61726000,30691000,29434000,1601000,11633,5784,5547,302,29147000,Regular local school district,"Suburb, large",31627,6736,392,0.05819477434679335,0,NA,0
SHERWOOD SD 88J,4111290,2014-2015,2014,5200,58234000,28231000,28453000,1550000,11199,5429,5472,298,27412000,Regular local school district,"Suburb, large",31026,6700,547,0.08164179104477612,0,NA,0
SHERWOOD SD 88J,4111290,2013-2014,2013,5130,53154000,27301000,24287000,1566000,10361,5322,4734,305,24679000,Regular local school district,"Suburb, large",30577,6670,514,0.07706146926536732,0,NA,0
SHERWOOD SD 88J,4111290,2012-2013,2012,5034,50716000,27203000,22058000,1455000,10075,5404,4382,289,23760000,Regular local school district,"Suburb, large",30178,6631,416,0.06273563565073141,0,NA,0
SHERWOOD SD 88J,4111290,2011-2012,2011,5007,49323000,26438000,21570000,1315000,9851,5280,4308,263,23398000,Regular local school district,"Suburb, large",29789,6585,401,0.06089597570235383,0,NA,0
SHERWOOD SD 88J,4111290,2010-2011,2010,4884,48829000,26231000,19852000,2746000,9998,5371,4065,562,22634000,Regular local school district,"Suburb, large",29332,6575,329,0.050038022813688215,0,NA,0
SILVER FALLS SD 4J,4111450,2021-2022,2021,3524,60672000,16863000,38023000,5786000,17217,4785,10790,1642,31191000,Regular local school district,"Town, fringe",21001,4044,384,0.09495548961424333,0,NA,0
SILVER FALLS SD 4J,4111450,2020-2021,2020,3623,55414000,14909000,36996000,3509000,15295,4115,10211,969,28824000,Regular local school district,"Town, fringe",21246,3969,383,0.0964978584026203,0,NA,0
SILVER FALLS SD 4J,4111450,2019-2020,2019,3984,53112000,15372000,35998000,1742000,13331,3858,9036,437,28461000,Regular local school district,"Town, fringe",21153,3965,270,0.06809583858764187,0,NA,0
SILVER FALLS SD 4J,4111450,2018-2019,2018,3983,49950000,15456000,32700000,1794000,12560,3886,8222,451,26263000,Regular local school district,"Town, fringe",21091,3976,377,0.09481891348088531,0,NA,0
SILVER FALLS SD 4J,4111450,2017-2018,2017,3938,51137000,15869000,33400000,1868000,12986,4030,8481,474,24446000,Regular local school district,"Town, fringe",NA,NA,NA,NA,0,NA,0
SILVER FALLS SD 4J,4111450,2016-2017,2016,3867,45574000,13977000,29605000,1992000,11785,3614,7656,515,22821000,Regular local school district,"Town, fringe",NA,NA,NA,NA,0,NA,0
SILVER FALLS SD 4J,4111450,2015-2016,2015,3838,43483000,13587000,27708000,2188000,11330,3540,7219,570,22129000,Regular local school district,"Town, fringe",NA,NA,NA,NA,0,NA,0
SILVER FALLS SD 4J,4111450,2014-2015,2014,3783,42158000,13584000,26353000,2221000,11171,3599,6983,589,21153000,Regular local school district,"Town, fringe",NA,NA,NA,NA,0,NA,0
SILVER FALLS SD 4J,4111450,2013-2014,2013,3776,38873000,12567000,24176000,2130000,10295,3328,6403,564,20590000,Regular local school district,"Town, fringe",NA,NA,NA,NA,0,NA,0
SILVER FALLS SD 4J,4111450,2012-2013,2012,3756,36992000,13807000,20958000,2227000,9849,3676,5580,593,18819000,Regular local school district,"Town, fringe",NA,NA,NA,NA,0,NA,0
SILVER FALLS SD 4J,4111450,2011-2012,2011,3705,38250000,14053000,21397000,2800000,10324,3793,5775,756,18913000,Regular local school district,"Town, distant",NA,NA,NA,NA,0,NA,0
SILVER FALLS SD 4J,4111450,2010-2011,2010,3641,37018000,12716000,20534000,3768000,10167,3492,5640,1035,17893000,Regular local school district,"Rural, fringe",NA,NA,NA,NA,0,NA,0
SISTERS SD 6,4111490,2021-2022,2021,1088,21487000,15630000,4761000,1096000,19749,14366,4376,1007,9832000,Regular local school district,"Rural, distant",9424,1267,163,0.1286503551696922,0,NA,0
SISTERS SD 6,4111490,2020-2021,2020,1070,18673000,14305000,3270000,1098000,17451,13369,3056,1026,9005000,Regular local school district,"Rural, distant",9725,1473,133,0.09029192124915139,0,NA,0
SISTERS SD 6,4111490,2019-2020,2019,1105,18272000,14521000,3316000,435000,16536,13141,3001,394,8157000,Regular local school district,"Rural, distant",9528,1454,104,0.07152682255845942,0,NA,0
SISTERS SD 6,4111490,2018-2019,2018,1085,16748000,14024000,2284000,440000,15436,12925,2105,406,7575000,Regular local school district,"Rural, distant",9254,1436,74,0.05153203342618384,0,NA,0
SISTERS SD 6,4111490,2017-2018,2017,1044,19897000,13299000,6090000,508000,19058,12739,5833,487,7483000,Regular local school district,"Rural, distant",9007,1421,101,0.07107670654468684,0,NA,0
SISTERS SD 6,4111490,2016-2017,2016,1043,15691000,13092000,2134000,465000,15044,12552,2046,446,6823000,Regular local school district,"Rural, distant",8731,1390,142,0.10215827338129496,0,NA,0
SISTERS SD 6,4111490,2015-2016,2015,1078,13886000,11382000,2018000,486000,12881,10558,1872,451,6496000,Regular local school district,"Rural, distant",8440,1379,155,0.11240029006526468,0,NA,0
SISTERS SD 6,4111490,2014-2015,2014,1101,14022000,11124000,2387000,511000,12736,10104,2168,464,6657000,Regular local school district,"Rural, distant",8205,1360,161,0.11838235294117647,0,NA,0
SISTERS SD 6,4111490,2013-2014,2013,1139,13232000,10732000,1949000,551000,11617,9422,1711,484,6860000,Regular local school district,"Rural, distant",7992,1355,159,0.11734317343173432,0,NA,0
SISTERS SD 6,4111490,2012-2013,2012,1136,12774000,10734000,1451000,589000,11245,9449,1277,518,6619000,Regular local school district,"Rural, distant",7815,1337,169,0.12640239341810022,0,NA,0
SISTERS SD 6,4111490,2011-2012,2011,1197,13694000,10875000,2203000,616000,11440,9085,1840,515,6719000,Regular local school district,"Rural, distant",7721,1334,137,0.10269865067466268,0,NA,0
SISTERS SD 6,4111490,2010-2011,2010,1286,14730000,11356000,2455000,919000,11454,8830,1909,715,7048000,Regular local school district,"Rural, distant",7604,1323,179,0.13529856386999245,0,NA,0
SIUSLAW SD 97J,4105100,2021-2022,2021,1194,21495000,10545000,7712000,3238000,18003,8832,6459,2712,12789000,Regular local school district,"Town, remote",16183,1488,270,0.1814516129032258,0,2020,1
SIUSLAW SD 97J,4105100,2020-2021,2020,1220,21138000,10127000,8105000,2906000,17326,8301,6643,2382,11063000,Regular local school district,"Town, remote",15976,1456,299,0.20535714285714285,1,2020,1
SIUSLAW SD 97J,4105100,2019-2020,2019,1355,19365000,10533000,6842000,1990000,14292,7773,5049,1469,11079000,Regular local school district,"Town, remote",15938,1455,280,0.19243986254295534,0,2020,1
SIUSLAW SD 97J,4105100,2018-2019,2018,1357,20465000,11591000,6948000,1926000,15081,8542,5120,1419,10411000,Regular local school district,"Town, remote",15835,1454,552,0.3796423658872077,0,2020,1
SIUSLAW SD 97J,4105100,2017-2018,2017,1344,19811000,10815000,7087000,1909000,14740,8047,5273,1420,9588000,Regular local school district,"Town, remote",15632,1457,454,0.31159917638984214,0,2020,1
SIUSLAW SD 97J,4105100,2016-2017,2016,1387,17985000,10121000,6059000,1805000,12967,7297,4368,1301,9345000,Regular local school district,"Town, remote",15413,1440,452,0.3138888888888889,0,2020,1
SIUSLAW SD 97J,4105100,2015-2016,2015,1371,16786000,9627000,5307000,1852000,12244,7022,3871,1351,9177000,Regular local school district,"Town, remote",15137,1446,562,0.38865836791147995,0,2020,1
SIUSLAW SD 97J,4105100,2014-2015,2014,1391,16511000,9330000,5367000,1814000,11870,6707,3858,1304,8798000,Regular local school district,"Town, remote",14948,1445,438,0.30311418685121105,0,2020,1
SIUSLAW SD 97J,4105100,2013-2014,2013,1329,15755000,9080000,4802000,1873000,11855,6832,3613,1409,8600000,Regular local school district,"Town, remote",14859,1441,393,0.2727272727272727,0,2020,1
SIUSLAW SD 97J,4105100,2012-2013,2012,1332,14600000,9056000,3763000,1781000,10961,6799,2825,1337,7926000,Regular local school district,"Town, remote",14790,1439,323,0.22446143154968728,0,2020,1
SIUSLAW SD 97J,4105100,2011-2012,2011,1417,14906000,9263000,3954000,1689000,10519,6537,2790,1192,7645000,Regular local school district,"Town, remote",14743,1434,312,0.2175732217573222,0,2020,1
SIUSLAW SD 97J,4105100,2010-2011,2010,1322,14882000,9448000,3140000,2294000,11257,7147,2375,1735,7222000,Regular local school district,"Town, remote",14683,1454,270,0.1856946354883081,0,2020,1
SOUTH HARNEY SD 33,4105020,2021-2022,2021,10,618000,74000,504000,40000,61800,7400,50400,4000,219000,Regular local school district,"Rural, remote",189,17,2,0.11764705882352941,0,NA,0
SOUTH HARNEY SD 33,4105020,2020-2021,2020,16,617000,56000,479000,82000,38563,3500,29938,5125,218000,Regular local school district,"Rural, remote",164,17,2,0.11764705882352941,0,NA,0
SOUTH HARNEY SD 33,4105020,2019-2020,2019,15,493000,40000,422000,31000,32867,2667,28133,2067,193000,Regular local school district,"Rural, remote",164,16,1,0.0625,0,NA,0
SOUTH HARNEY SD 33,4105020,2018-2019,2018,17,513000,46000,432000,35000,30176,2706,25412,2059,178000,Regular local school district,"Rural, remote",163,16,2,0.125,0,NA,0
SOUTH HARNEY SD 33,4105020,2017-2018,2017,14,415000,45000,352000,18000,29643,3214,25143,1286,156000,Regular local school district,"Rural, remote",162,17,2,0.11764705882352941,0,NA,0
